"","ccaa_iso","fecha","num_casos","num_casos_prueba_pcr","num_casos_prueba_test_ac","num_casos_prueba_ag","num_casos_prueba_elisa","num_casos_prueba_desconocida"
"5532","AS","2020-10-18",270,270,0,0,0,0
"5533","CB","2020-10-18",168,168,0,0,0,0
"5534","CE","2020-10-18",41,39,0,2,0,0
"5535","CL","2020-10-18",1231,1087,0,143,1,0
"5536","CM","2020-10-18",599,508,0,91,0,0
"5537","CN","2020-10-18",123,121,0,2,0,0
"5538","CT","2020-10-18",2691,2684,0,0,5,2
"5539","EX","2020-10-18",276,239,2,34,1,0
"5540","GA","2020-10-18",435,432,0,3,0,0
"5541","IB","2020-10-18",47,46,0,1,0,0
"5542","MC","2020-10-18",562,474,0,88,0,0
"5543","MD","2020-10-18",1326,611,0,715,0,0
"5544","ML","2020-10-18",65,62,0,3,0,0
"5545","NC","2020-10-18",546,527,0,19,0,0
"5546","PV","2020-10-18",1029,957,0,72,0,0
"5547","RI","2020-10-18",143,114,0,29,0,0
"5548","VC","2020-10-18",915,884,0,31,0,0
"5549","AN","2020-10-19",3439,2363,0,1076,0,0
"5550","AR","2020-10-19",1080,850,0,229,1,0
"5551","AS","2020-10-19",325,325,0,0,0,0
"5552","CB","2020-10-19",185,185,0,0,0,0
"5553","CE","2020-10-19",66,60,0,6,0,0
"5554","CL","2020-10-19",1760,1570,0,188,2,0
"5555","CM","2020-10-19",830,657,0,173,0,0
"5556","CN","2020-10-19",116,116,0,0,0,0
"5557","CT","2020-10-19",5279,5272,0,0,7,0
"5558","EX","2020-10-19",351,287,3,61,0,0
"5559","GA","2020-10-19",585,575,0,10,0,0
"5560","IB","2020-10-19",102,97,1,4,0,0
"5561","MC","2020-10-19",759,637,0,119,0,3
"5562","MD","2020-10-19",2280,1126,0,1154,0,0
"5563","ML","2020-10-19",90,87,0,3,0,0
"5564","NC","2020-10-19",734,694,0,40,0,0
"5565","PV","2020-10-19",1278,1177,0,101,0,0
"5566","RI","2020-10-19",194,175,0,19,0,0
"5567","VC","2020-10-19",1334,1277,0,57,0,0
"5568","AN","2020-10-20",4129,2939,0,1190,0,0
"5569","AR","2020-10-20",1090,850,0,240,0,0
"5570","AS","2020-10-20",383,383,0,0,0,0
"5571","CB","2020-10-20",179,179,0,0,0,0
"5572","CE","2020-10-20",44,38,0,5,1,0
"5573","CL","2020-10-20",1857,1586,0,270,1,0
"5574","CM","2020-10-20",942,792,0,149,1,0
"5575","CN","2020-10-20",135,132,0,3,0,0
"5576","CT","2020-10-20",6096,6073,0,1,22,0
"5577","EX","2020-10-20",457,413,1,43,0,0
"5578","GA","2020-10-20",674,662,0,12,0,0
"5579","IB","2020-10-20",117,114,0,3,0,0
"5580","MC","2020-10-20",743,623,0,118,0,2
"5581","MD","2020-10-20",2358,1263,0,1095,0,0
"5582","ML","2020-10-20",83,73,0,10,0,0
"5583","NC","2020-10-20",622,576,0,46,0,0
"5584","PV","2020-10-20",1255,1154,0,101,0,0
"5585","RI","2020-10-20",208,195,0,13,0,0
"5586","VC","2020-10-20",1521,1455,0,66,0,0
"5587","AN","2020-10-21",4590,3190,0,1400,0,0
"5588","AR","2020-10-21",1119,855,0,264,0,0
"5589","AS","2020-10-21",304,304,0,0,0,0
"5590","CB","2020-10-21",177,177,0,0,0,0
"5591","CE","2020-10-21",46,41,0,5,0,0
"5592","CL","2020-10-21",1669,1482,0,186,1,0
"5593","CM","2020-10-21",982,834,0,148,0,0
"5594","CN","2020-10-21",121,120,0,1,0,0
"5595","CT","2020-10-21",5941,5934,0,0,6,1
"5596","EX","2020-10-21",458,393,2,63,0,0
"5597","GA","2020-10-21",614,608,0,6,0,0
"5598","IB","2020-10-21",158,153,3,2,0,0
"5599","MC","2020-10-21",810,673,1,130,1,5
"5600","MD","2020-10-21",1988,1126,0,862,0,0
"5601","ML","2020-10-21",100,88,0,12,0,0
"5602","NC","2020-10-21",590,538,0,52,0,0
"5603","PV","2020-10-21",1104,1021,0,83,0,0
"5604","RI","2020-10-21",200,189,0,11,0,0
"5605","VC","2020-10-21",1481,1388,0,93,0,0
"5606","AN","2020-10-22",4472,3159,0,1313,0,0
"5607","AR","2020-10-22",1071,826,0,242,3,0
"5608","AS","2020-10-22",248,248,0,0,0,0
"5609","CB","2020-10-22",154,154,0,0,0,0
"5610","CE","2020-10-22",57,44,0,13,0,0
"5611","CL","2020-10-22",1559,1390,0,166,3,0
"5612","CM","2020-10-22",943,780,0,163,0,0
"5613","CN","2020-10-22",124,123,0,1,0,0
"5614","CT","2020-10-22",5861,5857,0,0,4,0
"5615","EX","2020-10-22",446,363,2,81,0,0
"5616","GA","2020-10-22",612,602,0,10,0,0
"5617","IB","2020-10-22",180,177,0,3,0,0
"5618","MC","2020-10-22",792,690,0,100,1,1
"5619","MD","2020-10-22",1810,1027,0,783,0,0
"5620","ML","2020-10-22",82,73,0,9,0,0
"5621","NC","2020-10-22",498,458,0,40,0,0
"5622","PV","2020-10-22",1010,926,0,84,0,0
"5623","RI","2020-10-22",179,165,0,14,0,0
"5624","VC","2020-10-22",1435,1355,0,80,0,0
"5625","AN","2020-10-23",4649,3198,0,1451,0,0
"5626","AR","2020-10-23",1082,802,0,280,0,0
"5627","AS","2020-10-23",242,242,0,0,0,0
"5628","CB","2020-10-23",150,150,0,0,0,0
"5629","CE","2020-10-23",51,36,0,15,0,0
"5630","CL","2020-10-23",1658,1423,0,234,1,0
"5631","CM","2020-10-23",1045,880,0,165,0,0
"5632","CN","2020-10-23",92,86,0,6,0,0
"5633","CT","2020-10-23",5683,5673,0,1,9,0
"5634","EX","2020-10-23",485,405,1,78,0,1
"5635","GA","2020-10-23",593,582,0,10,1,0
"5636","IB","2020-10-23",185,181,0,4,0,0
"5637","MC","2020-10-23",918,753,1,163,1,0
"5638","MD","2020-10-23",2303,1281,0,1022,0,0
"5639","ML","2020-10-23",93,74,0,19,0,0
"5640","NC","2020-10-23",505,466,0,39,0,0
"5641","PV","2020-10-23",1042,940,0,102,0,0
"5642","RI","2020-10-23",188,183,0,5,0,0
"5643","VC","2020-10-23",1483,1401,0,82,0,0
"5644","AN","2020-10-24",3359,2502,0,857,0,0
"5645","AR","2020-10-24",952,689,0,263,0,0
"5646","AS","2020-10-24",345,345,0,0,0,0
"5647","CB","2020-10-24",169,169,0,0,0,0
"5648","CE","2020-10-24",57,30,0,27,0,0
"5649","CL","2020-10-24",1436,1263,0,169,4,0
"5650","CM","2020-10-24",754,626,0,128,0,0
"5651","CN","2020-10-24",123,117,0,6,0,0
"5652","CT","2020-10-24",3533,3533,0,0,0,0
"5653","EX","2020-10-24",459,400,5,53,0,1
"5654","GA","2020-10-24",716,702,0,14,0,0
"5655","IB","2020-10-24",183,176,0,7,0,0
"5656","MC","2020-10-24",788,654,1,131,0,2
"5657","MD","2020-10-24",1153,641,0,512,0,0
"5658","ML","2020-10-24",88,82,0,6,0,0
"5659","NC","2020-10-24",578,516,0,62,0,0
"5660","PV","2020-10-24",1172,1055,0,117,0,0
"5661","RI","2020-10-24",160,148,0,12,0,0
"5662","VC","2020-10-24",1309,1202,0,107,0,0
"5663","AN","2020-10-25",2313,1605,0,708,0,0
"5664","AR","2020-10-25",894,639,0,255,0,0
"5665","AS","2020-10-25",409,409,0,0,0,0
"5666","CB","2020-10-25",159,159,0,0,0,0
"5667","CE","2020-10-25",49,20,0,29,0,0
"5668","CL","2020-10-25",1500,1301,0,198,1,0
"5669","CM","2020-10-25",829,696,0,133,0,0
"5670","CN","2020-10-25",76,72,0,4,0,0
"5671","CT","2020-10-25",3200,3199,0,0,1,0
"5672","EX","2020-10-25",382,325,1,56,0,0
"5673","GA","2020-10-25",654,644,0,10,0,0
"5674","IB","2020-10-25",176,173,0,3,0,0
"5675","MC","2020-10-25",659,516,2,138,1,2
"5676","MD","2020-10-25",1089,558,0,531,0,0
"5677","ML","2020-10-25",55,46,0,9,0,0
"5678","NC","2020-10-25",507,433,0,74,0,0
"5679","PV","2020-10-25",1243,1133,0,110,0,0
"5680","RI","2020-10-25",131,127,0,4,0,0
"5681","VC","2020-10-25",1072,962,0,110,0,0
"5682","AN","2020-10-26",3896,2460,0,1436,0,0
"5683","AR","2020-10-26",1153,807,0,346,0,0
"5684","AS","2020-10-26",444,444,0,0,0,0
"5685","CB","2020-10-26",182,182,0,0,0,0
"5686","CE","2020-10-26",69,26,0,43,0,0
"5687","CL","2020-10-26",1935,1685,0,247,3,0
"5688","CM","2020-10-26",1072,888,0,184,0,0
"5689","CN","2020-10-26",123,118,0,5,0,0
"5690","CT","2020-10-26",5354,5344,0,0,9,1
"5691","EX","2020-10-26",547,461,1,85,0,0
"5692","GA","2020-10-26",754,737,0,17,0,0
"5693","IB","2020-10-26",250,246,1,3,0,0
"5694","MC","2020-10-26",802,595,4,202,0,1
"5695","MD","2020-10-26",2136,985,0,1151,0,0
"5696","ML","2020-10-26",78,51,0,27,0,0
"5697","NC","2020-10-26",545,437,0,108,0,0
"5698","PV","2020-10-26",1380,1263,0,117,0,0
"5699","RI","2020-10-26",182,172,0,10,0,0
"5700","VC","2020-10-26",1586,1454,0,132,0,0
"5701","AN","2020-10-27",4500,2960,0,1540,0,0
"5702","AR","2020-10-27",1033,703,0,330,0,0
"5703","AS","2020-10-27",418,418,0,0,0,0
"5704","CB","2020-10-27",172,172,0,0,0,0
"5705","CE","2020-10-27",65,36,0,29,0,0
"5706","CL","2020-10-27",2033,1777,0,248,8,0
"5707","CM","2020-10-27",1057,846,0,211,0,0
"5708","CN","2020-10-27",114,105,0,9,0,0
"5709","CT","2020-10-27",5519,5509,0,0,9,1
"5710","EX","2020-10-27",476,364,0,112,0,0
"5711","GA","2020-10-27",817,801,0,15,1,0
"5712","IB","2020-10-27",189,184,0,5,0,0
"5713","MC","2020-10-27",880,679,4,197,0,0
"5714","MD","2020-10-27",2203,1255,0,948,0,0
"5715","ML","2020-10-27",83,49,0,34,0,0
"5716","NC","2020-10-27",451,370,0,81,0,0
"5717","PV","2020-10-27",1470,1352,0,118,0,0
"5718","RI","2020-10-27",187,177,0,10,0,0
"5719","VC","2020-10-27",1688,1530,0,158,0,0
"5720","AN","2020-10-28",4682,3221,0,1461,0,0
"5721","AR","2020-10-28",967,667,0,300,0,0
"5722","AS","2020-10-28",292,292,0,0,0,0
"5723","CB","2020-10-28",201,201,0,0,0,0
"5724","CE","2020-10-28",75,35,0,40,0,0
"5725","CL","2020-10-28",1832,1668,0,159,5,0
"5726","CM","2020-10-28",1115,914,0,199,2,0
"5727","CN","2020-10-28",129,122,0,7,0,0
"5728","CT","2020-10-28",5162,5153,0,0,9,0
"5729","EX","2020-10-28",497,411,1,84,0,1
"5730","GA","2020-10-28",749,740,0,9,0,0
"5731","IB","2020-10-28",190,184,0,6,0,0
"5732","MC","2020-10-28",853,661,3,187,2,0
"5733","MD","2020-10-28",1935,1069,0,866,0,0
"5734","ML","2020-10-28",88,59,0,29,0,0
"5735","NC","2020-10-28",475,385,0,90,0,0
"5736","PV","2020-10-28",1164,1047,0,117,0,0
"5737","RI","2020-10-28",174,168,0,6,0,0
"5738","VC","2020-10-28",1704,1554,0,150,0,0
"5739","AN","2020-10-29",4498,3067,0,1431,0,0
"5740","AR","2020-10-29",968,688,0,280,0,0
"5741","AS","2020-10-29",205,205,0,0,0,0
"5742","CB","2020-10-29",183,183,0,0,0,0
"5743","CE","2020-10-29",70,20,0,50,0,0
"5744","CL","2020-10-29",1527,1344,0,182,1,0
"5745","CM","2020-10-29",971,811,0,159,1,0
"5746","CN","2020-10-29",119,116,0,3,0,0
"5747","CT","2020-10-29",4786,4783,0,0,3,0
"5748","EX","2020-10-29",570,433,2,132,0,3
"5749","GA","2020-10-29",628,616,0,12,0,0
"5750","IB","2020-10-29",149,144,0,5,0,0
"5751","MC","2020-10-29",809,607,3,196,2,1
"5752","MD","2020-10-29",1910,1069,0,841,0,0
"5753","ML","2020-10-29",78,42,0,36,0,0
"5754","NC","2020-10-29",484,402,0,82,0,0
"5755","PV","2020-10-29",986,828,0,158,0,0
"5756","RI","2020-10-29",178,170,0,7,1,0
"5757","VC","2020-10-29",1665,1560,0,105,0,0
"5758","AN","2020-10-30",4589,3135,0,1454,0,0
"5759","AR","2020-10-30",990,693,0,297,0,0
"5760","AS","2020-10-30",243,243,0,0,0,0
"5761","CB","2020-10-30",210,210,0,0,0,0
"5762","CE","2020-10-30",62,15,0,47,0,0
"5763","CL","2020-10-30",1548,1331,0,214,3,0
"5764","CM","2020-10-30",869,690,0,179,0,0
"5765","CN","2020-10-30",118,110,0,8,0,0
"5766","CT","2020-10-30",5234,5225,0,0,9,0
"5767","EX","2020-10-30",504,396,0,107,0,1
"5768","GA","2020-10-30",560,546,0,14,0,0
"5769","IB","2020-10-30",139,136,0,3,0,0
"5770","MC","2020-10-30",925,712,4,208,1,0
"5771","MD","2020-10-30",1987,1118,0,869,0,0
"5772","ML","2020-10-30",91,47,0,44,0,0
"5773","NC","2020-10-30",428,329,0,99,0,0
"5774","PV","2020-10-30",1161,984,0,177,0,0
"5775","RI","2020-10-30",201,191,0,10,0,0
"5776","VC","2020-10-30",1885,1756,0,129,0,0
"5777","AN","2020-10-31",3243,2254,0,989,0,0
"5778","AR","2020-10-31",853,578,0,275,0,0
"5779","AS","2020-10-31",288,288,0,0,0,0
"5780","CB","2020-10-31",213,213,0,0,0,0
"5781","CE","2020-10-31",49,19,0,30,0,0
"5782","CL","2020-10-31",1412,1233,0,174,5,0
"5783","CM","2020-10-31",692,566,0,126,0,0
"5784","CN","2020-10-31",131,127,0,4,0,0
"5785","CT","2020-10-31",3396,3394,0,0,2,0
"5786","EX","2020-10-31",380,308,0,71,0,1
"5787","GA","2020-10-31",636,619,0,17,0,0
"5788","IB","2020-10-31",95,93,0,2,0,0
"5789","MC","2020-10-31",877,672,2,202,0,1
"5790","MD","2020-10-31",1210,608,0,602,0,0
"5791","ML","2020-10-31",54,35,0,19,0,0
"5792","NC","2020-10-31",415,308,0,107,0,0
"5793","PV","2020-10-31",1303,1172,0,131,0,0
"5794","RI","2020-10-31",169,164,0,5,0,0
"5795","VC","2020-10-31",1513,1405,0,108,0,0
"5796","AN","2020-11-01",2900,1864,0,1036,0,0
"5797","AR","2020-11-01",759,507,0,252,0,0
"5798","AS","2020-11-01",436,436,0,0,0,0
"5799","CB","2020-11-01",189,189,0,0,0,0
"5800","CE","2020-11-01",68,13,0,55,0,0
"5801","CL","2020-11-01",1496,1272,0,220,4,0
"5802","CM","2020-11-01",630,492,0,138,0,0
"5803","CN","2020-11-01",134,127,0,7,0,0
"5804","CT","2020-11-01",2953,2952,0,0,1,0
"5805","EX","2020-11-01",381,279,0,102,0,0
"5806","GA","2020-11-01",669,646,0,23,0,0
"5807","IB","2020-11-01",245,238,0,7,0,0
"5808","MC","2020-11-01",734,545,1,188,0,0
"5809","MD","2020-11-01",1142,605,0,537,0,0
"5810","ML","2020-11-01",41,25,0,16,0,0
"5811","NC","2020-11-01",414,311,0,103,0,0
"5812","PV","2020-11-01",1392,1214,0,178,0,0
"5813","RI","2020-11-01",146,140,0,6,0,0
"5814","VC","2020-11-01",1314,1194,0,120,0,0
"5815","AN","2020-11-02",2606,1581,0,1025,0,0
"5816","AR","2020-11-02",789,509,0,280,0,0
"5817","AS","2020-11-02",583,583,0,0,0,0
"5818","CB","2020-11-02",263,263,0,0,0,0
"5819","CE","2020-11-02",54,19,0,35,0,0
"5820","CL","2020-11-02",1504,1285,0,218,1,0
"5821","CM","2020-11-02",979,785,0,194,0,0
"5822","CN","2020-11-02",142,134,0,8,0,0
"5823","CT","2020-11-02",4914,4905,0,0,8,1
"5824","EX","2020-11-02",416,344,0,71,0,1
"5825","GA","2020-11-02",722,709,0,13,0,0
"5826","IB","2020-11-02",338,317,1,20,0,0
"5827","MC","2020-11-02",888,627,1,258,2,0
"5828","MD","2020-11-02",1221,633,0,588,0,0
"5829","ML","2020-11-02",43,18,0,25,0,0
"5830","NC","2020-11-02",419,290,0,129,0,0
"5831","PV","2020-11-02",1460,1258,0,202,0,0
"5832","RI","2020-11-02",188,185,0,3,0,0
"5833","VC","2020-11-02",1867,1631,0,236,0,0
"5834","AN","2020-11-03",3929,2049,0,1880,0,0
"5835","AR","2020-11-03",898,568,0,329,1,0
"5836","AS","2020-11-03",558,558,0,0,0,0
"5837","CB","2020-11-03",239,239,0,0,0,0
"5838","CE","2020-11-03",56,12,0,44,0,0
"5839","CL","2020-11-03",1851,1566,0,274,11,0
"5840","CM","2020-11-03",981,755,0,226,0,0
"5841","CN","2020-11-03",171,161,0,10,0,0
"5842","CT","2020-11-03",4597,4590,0,0,7,0
"5843","EX","2020-11-03",406,310,2,94,0,0
"5844","GA","2020-11-03",570,559,0,11,0,0
"5845","IB","2020-11-03",328,308,0,20,0,0
"5846","MC","2020-11-03",949,689,3,255,1,1
"5847","MD","2020-11-03",2158,1080,0,1078,0,0
"5848","ML","2020-11-03",52,31,0,21,0,0
"5849","NC","2020-11-03",332,220,0,112,0,0
"5850","PV","2020-11-03",1396,1170,0,226,0,0
"5851","RI","2020-11-03",204,197,0,7,0,0
"5852","VC","2020-11-03",1821,1633,0,188,0,0
"5853","AN","2020-11-04",4403,2758,0,1645,0,0
"5854","AR","2020-11-04",846,575,0,271,0,0
"5855","AS","2020-11-04",290,290,0,0,0,0
"5856","CB","2020-11-04",222,222,0,0,0,0
"5857","CE","2020-11-04",54,15,0,39,0,0
"5858","CL","2020-11-04",1705,1499,0,201,5,0
"5859","CM","2020-11-04",1015,844,0,171,0,0
"5860","CN","2020-11-04",128,121,0,7,0,0
"5861","CT","2020-11-04",4030,4021,0,0,9,0
"5862","EX","2020-11-04",476,363,0,113,0,0
"5863","GA","2020-11-04",577,558,0,19,0,0
"5864","IB","2020-11-04",280,265,5,10,0,0
"5865","MC","2020-11-04",898,658,1,237,2,0
"5866","MD","2020-11-04",2030,1165,0,865,0,0
"5867","ML","2020-11-04",39,21,0,18,0,0
"5868","NC","2020-11-04",344,227,0,117,0,0
"5869","PV","2020-11-04",1258,1068,0,190,0,0
"5870","RI","2020-11-04",201,198,0,3,0,0
"5871","VC","2020-11-04",1809,1640,0,169,0,0
"5872","AN","2020-11-05",4295,2837,0,1458,0,0
"5873","AR","2020-11-05",724,479,0,245,0,0
"5874","AS","2020-11-05",468,468,0,0,0,0
"5875","CB","2020-11-05",235,235,0,0,0,0
"5876","CE","2020-11-05",51,9,0,42,0,0
"5877","CL","2020-11-05",1581,1377,0,203,1,0
"5878","CM","2020-11-05",849,691,0,158,0,0
"5879","CN","2020-11-05",135,125,0,10,0,0
"5880","CT","2020-11-05",4006,3985,0,0,21,0
"5881","EX","2020-11-05",481,380,0,101,0,0
"5882","GA","2020-11-05",482,469,0,13,0,0
"5883","IB","2020-11-05",251,234,2,15,0,0
"5884","MC","2020-11-05",844,661,3,177,3,0
"5885","MD","2020-11-05",1758,1011,0,747,0,0
"5886","ML","2020-11-05",39,17,0,22,0,0
"5887","NC","2020-11-05",277,185,0,92,0,0
"5888","PV","2020-11-05",1233,986,0,247,0,0
"5889","RI","2020-11-05",180,177,0,3,0,0
"5890","VC","2020-11-05",1818,1640,0,178,0,0
"5891","AN","2020-11-06",4432,2872,0,1560,0,0
"5892","AR","2020-11-06",759,524,0,235,0,0
"5893","AS","2020-11-06",294,292,0,2,0,0
"5894","CB","2020-11-06",199,199,0,0,0,0
"5895","CE","2020-11-06",55,9,0,46,0,0
"5896","CL","2020-11-06",1580,1330,0,248,2,0
"5897","CM","2020-11-06",895,719,0,175,1,0
"5898","CN","2020-11-06",137,124,0,13,0,0
"5899","CT","2020-11-06",3770,3757,0,0,13,0
"5900","EX","2020-11-06",396,292,0,104,0,0
"5901","GA","2020-11-06",475,462,0,13,0,0
"5902","IB","2020-11-06",208,184,1,23,0,0
"5903","MC","2020-11-06",820,625,1,191,3,0
"5904","MD","2020-11-06",1930,1104,0,826,0,0
"5905","ML","2020-11-06",38,17,0,21,0,0
"5906","NC","2020-11-06",265,194,0,71,0,0
"5907","PV","2020-11-06",1192,924,0,268,0,0
"5908","RI","2020-11-06",191,189,0,2,0,0
"5909","VC","2020-11-06",1810,1610,0,200,0,0
"5910","AN","2020-11-07",3231,2236,0,995,0,0
"5911","AR","2020-11-07",646,486,0,160,0,0
"5912","AS","2020-11-07",525,523,0,2,0,0
"5913","CB","2020-11-07",240,240,0,0,0,0
"5914","CE","2020-11-07",41,13,0,26,2,0
"5915","CL","2020-11-07",1566,1343,0,221,2,0
"5916","CM","2020-11-07",612,484,0,128,0,0
"5917","CN","2020-11-07",125,102,0,23,0,0
"5918","CT","2020-11-07",2332,2325,0,0,6,1
"5919","EX","2020-11-07",287,220,0,67,0,0
"5920","GA","2020-11-07",481,463,0,18,0,0
"5921","IB","2020-11-07",226,210,0,16,0,0
"5922","MC","2020-11-07",762,572,1,188,0,1
"5923","MD","2020-11-07",1244,658,0,586,0,0
"5924","ML","2020-11-07",32,21,0,11,0,0
"5925","NC","2020-11-07",234,173,0,61,0,0
"5926","PV","2020-11-07",1241,1029,0,212,0,0
"5927","RI","2020-11-07",146,139,0,7,0,0
"5928","VC","2020-11-07",1469,1303,0,166,0,0
"5929","AN","2020-11-08",2215,1435,0,780,0,0
"5930","AR","2020-11-08",452,298,0,154,0,0
"5931","AS","2020-11-08",608,607,0,1,0,0
"5932","CB","2020-11-08",197,197,0,0,0,0
"5933","CE","2020-11-08",32,6,0,26,0,0
"5934","CL","2020-11-08",1285,1057,0,223,5,0
"5935","CM","2020-11-08",543,415,0,128,0,0
"5936","CN","2020-11-08",101,71,0,30,0,0
"5937","CT","2020-11-08",1707,1702,0,0,5,0
"5938","EX","2020-11-08",297,229,0,68,0,0
"5939","GA","2020-11-08",504,495,0,9,0,0
"5940","IB","2020-11-08",150,124,0,26,0,0
"5941","MC","2020-11-08",512,357,0,152,2,1
"5942","MD","2020-11-08",1113,561,0,552,0,0
"5943","ML","2020-11-08",23,16,0,7,0,0
"5944","NC","2020-11-08",209,138,0,71,0,0
"5945","PV","2020-11-08",1233,1001,0,232,0,0
"5946","RI","2020-11-08",125,122,1,2,0,0
"5947","VC","2020-11-08",1100,955,0,145,0,0
"5948","AN","2020-11-09",3522,2049,0,1473,0,0
"5949","AR","2020-11-09",640,441,0,199,0,0
"5950","AS","2020-11-09",674,672,0,2,0,0
"5951","CB","2020-11-09",230,230,0,0,0,0
"5952","CE","2020-11-09",31,6,0,25,0,0
"5953","CL","2020-11-09",1614,1351,0,250,13,0
"5954","CM","2020-11-09",723,556,0,165,2,0
"5955","CN","2020-11-09",125,73,0,51,0,1
"5956","CT","2020-11-09",3093,3085,0,0,7,1
"5957","EX","2020-11-09",339,255,0,84,0,0
"5958","GA","2020-11-09",652,630,0,22,0,0
"5959","IB","2020-11-09",246,210,1,35,0,0
"5960","MC","2020-11-09",697,496,0,201,0,0
"5961","MD","2020-11-09",1443,704,0,739,0,0
"5962","ML","2020-11-09",41,20,0,21,0,0
"5963","NC","2020-11-09",229,144,0,85,0,0
"5964","PV","2020-11-09",1359,1039,0,320,0,0
"5965","RI","2020-11-09",148,141,0,7,0,0
"5966","VC","2020-11-09",1448,1222,0,226,0,0
"5967","AN","2020-11-10",3926,2603,0,1323,0,0
"5968","AR","2020-11-10",577,394,0,182,1,0
"5969","AS","2020-11-10",801,791,0,10,0,0
"5970","CB","2020-11-10",223,223,0,0,0,0
"5971","CE","2020-11-10",39,7,0,30,2,0
"5972","CL","2020-11-10",1532,1311,0,219,2,0
"5973","CM","2020-11-10",784,609,0,174,1,0
"5974","CN","2020-11-10",125,87,0,38,0,0
"5975","CT","2020-11-10",3331,3322,0,0,9,0
"5976","EX","2020-11-10",347,260,0,87,0,0
"5977","GA","2020-11-10",597,577,0,20,0,0
"5978","IB","2020-11-10",213,182,0,31,0,0
"5979","MC","2020-11-10",662,499,2,160,0,1
"5980","MD","2020-11-10",1698,858,0,840,0,0
"5981","ML","2020-11-10",36,20,0,16,0,0
"5982","NC","2020-11-10",209,143,0,66,0,0
"5983","PV","2020-11-10",1103,802,0,301,0,0
"5984","RI","2020-11-10",174,169,0,5,0,0
"5985","VC","2020-11-10",1419,1224,0,195,0,0
"5986","AN","2020-11-11",3872,2588,0,1284,0,0
"5987","AR","2020-11-11",575,412,0,163,0,0
"5988","AS","2020-11-11",443,431,0,12,0,0
"5989","CB","2020-11-11",227,227,0,0,0,0
"5990","CE","2020-11-11",24,5,0,19,0,0
"5991","CL","2020-11-11",1307,1108,0,195,4,0
"5992","CM","2020-11-11",752,598,0,154,0,0
"5993","CN","2020-11-11",128,84,0,43,0,1
"5994","CT","2020-11-11",2635,2620,0,0,15,0
"5995","EX","2020-11-11",366,296,0,70,0,0
"5996","GA","2020-11-11",518,504,0,14,0,0
"5997","IB","2020-11-11",182,160,0,22,0,0
"5998","MC","2020-11-11",665,529,1,135,0,0
"5999","MD","2020-11-11",1578,867,0,711,0,0
"6000","ML","2020-11-11",29,18,0,11,0,0
"6001","NC","2020-11-11",236,142,0,94,0,0
"6002","PV","2020-11-11",1103,798,0,305,0,0
"6003","RI","2020-11-11",136,136,0,0,0,0
"6004","VC","2020-11-11",1584,1406,0,178,0,0
"6005","AN","2020-11-12",3738,2617,0,1121,0,0
"6006","AR","2020-11-12",487,371,0,116,0,0
"6007","AS","2020-11-12",247,240,0,7,0,0
"6008","CB","2020-11-12",179,179,0,0,0,0
"6009","CE","2020-11-12",30,8,0,22,0,0
"6010","CL","2020-11-12",1328,1141,0,185,2,0
"6011","CM","2020-11-12",643,504,0,139,0,0
"6012","CN","2020-11-12",108,76,0,32,0,0
"6013","CT","2020-11-12",2375,2370,0,0,4,1
"6014","EX","2020-11-12",303,220,0,83,0,0
"6015","GA","2020-11-12",494,479,0,15,0,0
"6016","IB","2020-11-12",192,172,1,19,0,0
"6017","MC","2020-11-12",555,429,0,126,0,0
"6018","MD","2020-11-12",1334,738,0,596,0,0
"6019","ML","2020-11-12",21,11,0,10,0,0
"6020","NC","2020-11-12",201,125,0,76,0,0
"6021","PV","2020-11-12",902,611,0,291,0,0
"6022","RI","2020-11-12",115,111,0,4,0,0
"6023","VC","2020-11-12",1420,1241,0,179,0,0
"6024","AN","2020-11-13",3789,2624,0,1165,0,0
"6025","AR","2020-11-13",479,347,0,132,0,0
"6026","AS","2020-11-13",296,275,0,21,0,0
"6027","CB","2020-11-13",217,216,0,1,0,0
"6028","CE","2020-11-13",19,4,0,15,0,0
"6029","CL","2020-11-13",1220,988,0,231,1,0
"6030","CM","2020-11-13",665,534,0,131,0,0
"6031","CN","2020-11-13",124,83,0,41,0,0
"6032","CT","2020-11-13",2400,2381,0,0,17,2
"6033","EX","2020-11-13",235,167,1,67,0,0
"6034","GA","2020-11-13",467,452,0,15,0,0
"6035","IB","2020-11-13",196,175,1,20,0,0
"6036","MC","2020-11-13",501,367,0,131,0,3
"6037","MD","2020-11-13",1440,830,0,610,0,0
"6038","ML","2020-11-13",27,15,0,12,0,0
"6039","NC","2020-11-13",175,121,0,54,0,0
"6040","PV","2020-11-13",892,552,0,340,0,0
"6041","RI","2020-11-13",134,129,0,5,0,0
"6042","VC","2020-11-13",1419,1233,0,186,0,0
"6043","AN","2020-11-14",2430,1859,0,571,0,0
"6044","AR","2020-11-14",352,226,0,126,0,0
"6045","AS","2020-11-14",378,365,0,13,0,0
"6046","CB","2020-11-14",257,256,0,1,0,0
"6047","CE","2020-11-14",21,6,0,15,0,0
"6048","CL","2020-11-14",1250,985,0,261,4,0
"6049","CM","2020-11-14",544,459,0,85,0,0
"6050","CN","2020-11-14",116,79,0,37,0,0
"6051","CT","2020-11-14",1531,1530,0,0,1,0
"6052","EX","2020-11-14",260,168,0,92,0,0
"6053","GA","2020-11-14",651,636,0,15,0,0
